1.000000000000000000e+00,1.208497467041015661e+01,4.000000000000000000e+00,3.312307776107605314e+05,1.000000000000000000e+00
1.000000000000000000e+00,1.128547363281250071e+01,3.000000000000000000e+00,3.456998070645110565e+05,1.000000000000000000e+00
1.000000000000000000e+00,1.120988082885742188e+01,3.000000000000000000e+00,3.394453300145742251e+05,1.000000000000000000e+00
1.000000000000000000e+00,1.107983093261718821e+01,3.000000000000000000e+00,3.384651522852527560e+05,1.000000000000000000e+00
1.000000000000000000e+00,1.112917556762695348e+01,3.000000000000000000e+00,3.399069092559562996e+05,1.000000000000000000e+00
1.000000000000000000e+00,1.122676620483398402e+01,3.000000000000000000e+00,3.450649294060265529e+05,1.000000000000000000e+00
1.000000000000000000e+00,1.128632659912109304e+01,3.000000000000000000e+00,3.284633566576856538e+05,1.000000000000000000e+00
1.000000000000000000e+00,1.122827606201171946e+01,3.000000000000000000e+00,3.224689251364248921e+05,1.000000000000000000e+00
1.000000000000000000e+00,1.135479888916015589e+01,3.000000000000000000e+00,3.151647660766002373e+05,1.000000000000000000e+00
1.000000000000000000e+00,1.124093017578124964e+01,3.000000000000000000e+00,3.114486428129097912e+05,1.000000000000000000e+00
1.000000000000000000e+00,1.119679107666015661e+01,3.000000000000000000e+00,3.280860870933939586e+05,1.000000000000000000e+00
1.000000000000000000e+00,1.132651214599609446e+01,3.000000000000000000e+00,3.292735136513574980e+05,1.000000000000000000e+00
1.000000000000000000e+00,1.118457870483398509e+01,3.000000000000000000e+00,3.222629113427361008e+05,1.000000000000000000e+00
1.000000000000000000e+00,1.123659515380859375e+01,3.000000000000000000e+00,3.249839996505242307e+05,1.000000000000000000e+00
1.000000000000000000e+00,1.121349258422851491e+01,3.000000000000000000e+00,3.282864778881607926e+05,1.000000000000000000e+00
1.000000000000000000e+00,1.100966567993163991e+01,3.000000000000000000e+00,3.277861624789716443e+05,1.000000000000000000e+00
1.000000000000000000e+00,1.126066589355468750e+01,3.000000000000000000e+00,3.303236473171375692e+05,1.000000000000000000e+00
1.000000000000000000e+00,1.101003265380859375e+01,3.000000000000000000e+00,3.258259383716629236e+05,1.000000000000000000e+00
1.000000000000000000e+00,1.123608169555664027e+01,3.000000000000000000e+00,3.176954084206792759e+05,1.000000000000000000e+00
1.000000000000000000e+00,1.133154907226562536e+01,3.000000000000000000e+00,3.212934676958032651e+05,1.000000000000000000e+00
1.000000000000000000e+00,1.144492340087890625e+01,3.000000000000000000e+00,3.372730314984552679e+05,1.000000000000000000e+00
1.000000000000000000e+00,1.122197799682617259e+01,3.000000000000000000e+00,3.356174757427214645e+05,1.000000000000000000e+00
1.000000000000000000e+00,1.105714874267578196e+01,3.000000000000000000e+00,3.382856533051003353e+05,1.000000000000000000e+00
1.000000000000000000e+00,1.165952453613281214e+01,4.000000000000000000e+00,3.286677829997242661e+05,1.000000000000000000e+00
1.000000000000000000e+00,1.133392791748046946e+01,3.000000000000000000e+00,3.474960259201958543e+05,1.000000000000000000e+00
1.000000000000000000e+00,1.122963867187499964e+01,3.000000000000000000e+00,3.439962192093481426e+05,1.000000000000000000e+00
1.000000000000000000e+00,1.121620483398437429e+01,3.000000000000000000e+00,3.407274968533007777e+05,1.000000000000000000e+00
1.000000000000000000e+00,1.134312133789062571e+01,3.000000000000000000e+00,3.425901308006626205e+05,1.000000000000000000e+00
1.000000000000000000e+00,1.106216888427734446e+01,3.000000000000000000e+00,3.404173701429100474e+05,1.000000000000000000e+00
1.000000000000000000e+00,1.140772476196289098e+01,3.000000000000000000e+00,3.380867037767796428e+05,1.000000000000000000e+00
1.000000000000000000e+00,7.968753051757812678e+00,3.000000000000000000e+00,2.317506989415332791e+05,2.000000000000000000e+00
1.000000000000000000e+00,7.968753051757812678e+00,3.000000000000000000e+00,2.317506989415332791e+05,2.000000000000000000e+00
1.000000000000000000e+00,8.040304565429687855e+00,3.000000000000000000e+00,2.303285101831199427e+05,2.000000000000000000e+00
1.000000000000000000e+00,8.149085235595702414e+00,3.000000000000000000e+00,2.186517417082208558e+05,2.000000000000000000e+00
1.000000000000000000e+00,8.086855316162109730e+00,3.000000000000000000e+00,2.279196664229735907e+05,2.000000000000000000e+00
1.000000000000000000e+00,8.066033172607422586e+00,3.000000000000000000e+00,2.233311516183303902e+05,2.000000000000000000e+00
1.000000000000000000e+00,8.066033172607422586e+00,3.000000000000000000e+00,2.233311516183303902e+05,2.000000000000000000e+00
1.000000000000000000e+00,8.126435852050780895e+00,3.000000000000000000e+00,2.258142805612308439e+05,2.000000000000000000e+00
1.000000000000000000e+00,8.126435852050780895e+00,3.000000000000000000e+00,2.258142805612308439e+05,2.000000000000000000e+00
1.000000000000000000e+00,8.110487365722656605e+00,3.000000000000000000e+00,2.518378487418247678e+05,2.000000000000000000e+00
1.000000000000000000e+00,8.110487365722656605e+00,3.000000000000000000e+00,2.518378487418247678e+05,2.000000000000000000e+00
1.000000000000000000e+00,8.165631866455077770e+00,3.000000000000000000e+00,2.541946007289582340e+05,2.000000000000000000e+00
1.000000000000000000e+00,8.165631866455077770e+00,3.000000000000000000e+00,2.541946007289582340e+05,2.000000000000000000e+00
